Año,Meses,Departamento,Provincia,Distrito,Conglomerado,Estratos,Dominio geográfico,Prom. Cantidad de visitas,Prom. Duracion_Min,TEM,OC01_1,OC06_1,OC07_1,OC08_1,Cant. Vivienda,N_HOGAR,TNR
2023,oct,Moquegua,Mariscal Nieto,Torata,2807,Bajo,Sierra Sur,1.40,19.7,10,100,0,0,0,10,10,0
2023,oct,Moquegua,Mariscal Nieto,Torata,4192,Bajo,Sierra Sur,1.10,21.6,0,100,0,0,0,10,10,0
2023,oct,Pasco,Daniel Alcides Carrion,Tapuc,2868,Bajo,Sierra Centro,1.00,11.8,0,100,0,0,0,10,10,0
2023,oct,Pasco,Oxapampa,Huancabamba,4221,Rural,Selva,1.00,21.0,0,100,0,0,0,15,15,0
2023,oct,Pasco,Oxapampa,Palcazu,5307,Rural,Selva,1.47,18.9,13.333333333333334,100,0,0,6.666666666666667,15,15,0
2023,oct,Pasco,Oxapampa,Puerto Bermudez,4213,Medio Bajo,Selva,1.00,15.0,0,100,0,0,0,10,10,0
2023,oct,Pasco,Pasco,Simon Bolivar,2850,Medio Bajo,Sierra Centro,1.30,17.2,10,100,0,0,10,10,10,0
2023,oct,Pasco,Pasco,Simon Bolivar,4204,Medio,Sierra Centro,1.00,17.5,0,100,0,0,0,10,10,0
2023,oct,Pasco,Pasco,Tinyahuarco,2859,Medio Alto,Sierra Centro,1.00,16.7,0,100,0,0,0,10,10,0
2023,oct,Piura,Ayabaca,Ayabaca,2950,Rural,Sierra Norte,1.00,23.1,0,100,0,0,0,15,15,0
2023,oct,Piura,Piura,Catacaos,4236,Medio Bajo,Costa Norte,1.00,19.3,0,100,0,0,0,11,13,0
2023,oct,Piura,Piura,La Arena,4235,Bajo,Costa Norte,1.00,25.1,0,100,0,0,0,10,10,0
2023,oct,Piura,Piura,La Union,5322,Bajo,Costa Norte,1.30,23.1,10,100,0,0,0,10,10,0
2023,oct,Piura,Piura,Piura,4223,Alto,Costa Norte,1.00,18.1,0,100,0,0,0,10,10,0
2023,oct,Piura,Piura,Tambo Grande,5328,Rural,Costa Norte,1.00,20.7,0,100,0,0,0,16,18,0
2023,oct,Piura,Sullana,Querecotillo,2933,Medio Bajo,Costa Norte,1.17,19.2,0,100,0,0,0,12,16,0
2023,oct,Piura,Sullana,Sullana,2929,Medio,Costa Norte,1.73,15.9,20,100,0,0,20,11,13,0
2023,oct,Piura,Sullana,Sullana,5320,Medio Bajo,Costa Norte,1.00,21.1,0,100,0,0,0,10,10,0
2023,oct,Provincia Constitucional del Callao,Callao,Callao,1969,Medio,Lima Metropolitana,1.00,15.0,10,100,0,0,10,10,10,0
2023,oct,Provincia Constitucional del Callao,Callao,Callao,1976,Medio Bajo,Lima Metropolitana,1.09,16.4,0,100,0,0,0,11,13,0
2023,oct,Provincia Constitucional del Callao,Callao,Callao,5010,Medio,Lima Metropolitana,1.00,13.9,0,100,0,0,0,11,13,0
2023,oct,Provincia Constitucional del Callao,Callao,Ventanilla,2024,Bajo,Lima Metropolitana,1.00,16.1,0,100,0,0,0,10,10,0
2023,oct,Provincia Constitucional del Callao,Callao,Ventanilla,3919,Bajo,Lima Metropolitana,1.00,16.9,0,100,0,0,0,10,10,0
2023,oct,Provincia Constitucional del Callao,Callao,Ventanilla,5005,Bajo,Lima Metropolitana,1.00,21.6,0,100,0,0,0,10,10,0
2023,oct,Provincia de lima,Barranca,Paramonga,5212,Medio,Costa Centro,1.60,17.0,10,100,0,0,10,10,10,0
2023,oct,Provincia de lima,Barranca,Pativilca,4125,Bajo,Costa Centro,1.20,24.6,0,100,0,0,0,10,10,0
2023,oct,Provincia de lima,Huaral,Aucallama,5226,Bajo,Costa Centro,1.00,15.2,0,100,0,0,0,11,13,0
2023,oct,Provincia de lima,Huarochiri,Santo Domingo De Los Olleros,4140,Rural,Sierra Centro,1.13,14.9,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2023,oct,Provincia de lima,Huaura,Huacho,2640,Medio Alto,Costa Centro,1.00,14.8,0,100,0,0,0,10,10,0
2023,oct,Provincia de lima,Huaura,Huacho,4130,Medio,Costa Centro,1.30,13.3,0,100,0,0,0,10,10,0
2023,oct,Provincia de lima,Huaura,Santa Maria,2649,Medio Bajo,Costa Centro,1.10,16.6,0,100,0,0,0,10,10,0
2023,oct,Provincia de lima,Huaura,Santa Maria,5227,Rural,Costa Centro,1.00,16.5,0,100,0,0,0,15,15,0
2023,oct,Puno,Carabaya,Ollachea,2967,Bajo,Sierra Sur,1.10,24.1,10,100,0,0,10,10,10,0
2023,oct,Puno,Lampa,Pucara,4245,Medio Bajo,Sierra Sur,1.00,22.3,0,100,0,0,0,10,10,0
2023,oct,Puno,Melgar,Orurillo,4254,Rural,Sierra Sur,1.00,25.2,0,100,0,0,0,15,15,0
2023,oct,Puno,Puno,Coata,4257,Rural,Sierra Sur,1.00,23.1,0,100,0,0,0,15,15,0
2023,oct,Puno,Puno,Puno,5330,Medio,Sierra Sur,1.00,21.8,0,100,0,0,0,10,10,0
2023,oct,Puno,Puno,Puno,5345,Rural,Sierra Sur,1.47,28.8,13.333333333333334,100,0,0,0,15,15,0
2023,oct,Puno,San Roman,Caracoto,3006,Rural,Sierra Sur,1.00,25.7,0,100,0,0,0,15,15,0
2023,oct,San Martín,Bellavista,Bellavista,5359,Medio,Selva,1.00,25.2,0,100,0,0,0,10,10,0
2023,oct,San Martín,Mariscal Caceres,Juanjui,3041,Medio Bajo,Selva,1.00,25.7,0,100,0,0,0,10,10,0
2023,oct,San Martín,Mariscal Caceres,Juanjui,3059,Rural,Selva,1.00,27.7,0,100,0,0,0,15,15,0
2023,oct,San Martín,Rioja,Elias Soplin Vargas,4266,Medio Bajo,Selva,1.20,19.8,10,100,0,0,10,10,10,0
2023,oct,San Martín,San Martin,La Banda De Shilcayo,3022,Medio,Selva,1.00,17.2,0,100,0,0,0,10,10,0
2023,oct,San Martín,San Martin,Morales,4261,Medio Alto,Selva,1.42,17.3,10,100,0,0,10,12,18,0
2023,oct,San Martín,San Martin,Sauce,4270,Bajo,Selva,1.00,20.1,0,100,0,0,0,11,13,0
2023,oct,Tacna,Candarave,Candarave,4298,Rural,Sierra Sur,1.60,24.2,6.666666666666667,100,0,0,0,15,15,0
2023,oct,Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,3102,Alto,Costa Sur,1.00,23.2,0,100,0,0,0,10,10,0
2023,oct,Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,4286,Medio Bajo,Costa Sur,1.00,23.9,0,100,0,0,0,11,13,0
2023,oct,Tacna,Tacna,La Yarada Los Palos,3127,Rural,Costa Sur,1.00,22.9,0,100,0,0,0,15,15,0
2023,oct,Tumbes,Contralmirante Villar,Canoas De Punta Sal,5407,Rural,Costa Norte,1.00,20.1,0,100,0,0,0,15,15,0
2023,oct,Tumbes,Tumbes,Corrales,3163,Bajo,Costa Norte,1.55,20.0,10,100,0,0,0,11,13,0
2023,oct,Tumbes,Tumbes,Corrales,5399,Bajo,Costa Norte,1.00,20.1,0,100,0,0,0,10,10,0
2023,oct,Tumbes,Tumbes,Tumbes,3144,Medio Bajo,Costa Norte,1.00,16.1,0,100,0,0,0,10,10,0
2023,oct,Tumbes,Tumbes,Tumbes,3148,Medio Alto,Costa Norte,1.00,24.8,0,100,0,0,0,10,10,0
2023,oct,Tumbes,Tumbes,Tumbes,4305,Bajo,Costa Norte,1.00,20.5,0,100,0,0,0,10,10,0
2023,oct,Tumbes,Tumbes,Tumbes,5390,Medio,Costa Norte,1.00,19.8,0,100,0,0,0,10,10,0
2023,oct,Tumbes,Zarumilla,Aguas Verdes,4318,Bajo,Costa Norte,1.00,22.3,0,100,0,0,0,10,10,0
2023,oct,Tumbes,Zarumilla,Papayal,5406,Medio Bajo,Costa Norte,1.00,22.0,0,100,0,0,0,10,10,0
2023,oct,Ucayali,Coronel Portillo,Calleria,3198,Medio,Selva,1.00,25.9,0,100,0,0,0,11,13,0
2023,oct,Ucayali,Coronel Portillo,Calleria,4331,Bajo,Selva,1.00,28.5,0,100,0,0,0,10,10,0
2023,oct,Ucayali,Coronel Portillo,Campoverde,5424,Rural,Selva,1.00,24.3,0,100,0,0,0,15,15,0
2023,oct,Ucayali,Coronel Portillo,Nueva Requena,3249,Rural,Selva,1.13,31.0,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2023,oct,Ucayali,Coronel Portillo,Yarinacocha,5420,Bajo,Selva,1.20,29.0,10,100,0,0,10,10,10,0
2023,oct,Ucayali,Padre Abad,Curimana,3242,Bajo,Selva,1.30,26.7,10,100,0,0,10,10,10,0
2023,nov,Amazonas,Bongara,Valera,4900,Rural,Selva,1.00,16.1,0,100,0,0,0,15,15,0
2023,nov,Amazonas,Bongara,Yambrasbamba,4893,Bajo,Selva,1.00,24.6,0,100,0,0,0,10,10,0
2023,nov,Amazonas,Chachapoyas,Chachapoyas,4886,Medio Bajo,Sierra Norte,1.00,17.5,0,100,0,0,0,10,10,0
2023,nov,Amazonas,Luya,Lamud,3815,Rural,Sierra Norte,1.00,12.9,0,100,0,0,0,15,15,0
2023,nov,Amazonas,Rodriguez De Mendoza,Huambo,3817,Rural,Selva,1.00,13.7,0,100,0,0,0,15,15,0
2023,nov,Amazonas,Utcubamba,Bagua Grande,3802,Medio Bajo,Selva,1.00,15.6,0,100,0,0,0,11,13,0
2023,nov,Amazonas,Utcubamba,Cajaruro,1681,Rural,Selva,1.00,19.1,0,100,0,0,0,15,15,0
2023,nov,Ancash,Huaraz,Independencia,3821,Medio,Sierra Centro,1.10,11.6,0,100,0,0,0,10,10,0
2023,nov,Ancash,Huari,Chavin De Huantar,4915,Bajo,Sierra Centro,1.00,11.9,0,100,0,0,0,10,10,0
2023,nov,Ancash,Huari,Huachis,1731,Rural,Sierra Centro,1.33,37.7,6.666666666666667,100,0,0,0,15,15,0
2023,nov,Ancash,Huari,San Marcos,4922,Rural,Sierra Centro,1.00,28.9,0,100,0,0,0,15,15,0
2023,nov,Ancash,Santa,Chimbote,1694,Medio,Costa Centro,1.00,14.9,0,100,0,0,0,10,10,0
2023,nov,Ancash,Santa,Nuevo Chimbote,3827,Bajo,Costa Centro,1.00,17.3,0,100,0,0,0,10,10,0
2023,nov,Ancash,Yungay,Yungay,1721,Medio Bajo,Sierra Centro,1.30,15.7,10,100,0,0,10,10,10,0
2023,nov,Apurímac,Andahuaylas,Andahuaylas,4927,Medio Bajo,Sierra Sur,1.00,20.9,0,100,0,0,0,10,10,0
2023,nov,Apurímac,Andahuaylas,Kishuara,4933,Rural,Sierra Sur,1.07,22.8,0,100,0,0,0,15,15,0
2023,nov,Apurímac,Antabamba,Oropesa,1779,Rural,Sierra Sur,1.00,22.1,0,100,0,0,0,15,15,0
2023,nov,Apurímac,Cotabambas,Haquira,1761,Bajo,Sierra Sur,1.90,27.1,20,100,0,0,10,10,10,0
2023,nov,Arequipa,Arequipa,Cayma,3858,Medio Bajo,Sierra Sur,1.10,18.0,0,100,0,0,0,10,10,0
2023,nov,Arequipa,Arequipa,Cerro Colorado,3868,Bajo,Sierra Sur,1.00,15.1,0,100,0,0,0,10,10,0
2023,nov,Arequipa,Arequipa,Cerro Colorado,4941,Medio Bajo,Sierra Sur,2.00,15.9,10,100,0,0,10,10,10,0
2023,nov,Arequipa,Arequipa,Jose Luis Bustamante Y Rivero,3863,Medio Alto,Sierra Sur,1.20,14.2,0,100,0,0,0,10,10,0
2023,nov,Arequipa,Arequipa,Paucarpata,4948,Bajo,Sierra Sur,1.00,15.6,0,100,0,0,0,11,13,0
2023,nov,Arequipa,Arequipa,Socabaya,1832,Bajo,Sierra Sur,1.00,15.1,0,100,0,0,0,10,10,0
2023,nov,Arequipa,Arequipa,Yanahuara,1835,Alto,Sierra Sur,1.10,11.5,0,100,0,0,0,10,10,0
2023,nov,Arequipa,Arequipa,Yura,4958,Bajo,Sierra Sur,1.36,16.0,10,100,0,0,0,11,13,0
2023,nov,Arequipa,Islay,Cocachacra,1855,Rural,Costa Sur,1.00,13.1,0,100,0,0,0,15,15,0
2023,nov,Arequipa,Islay,Mollendo,1848,Medio,Costa Sur,1.00,13.9,0,100,0,0,0,10,10,0
2023,nov,Ayacucho,Huamanga,Ayacucho,1860,Medio,Sierra Centro,1.00,24.4,0,100,0,0,0,10,10,0
2023,nov,Ayacucho,Huamanga,Ayacucho,3879,Alto,Sierra Centro,1.00,15.8,0,100,0,0,0,10,10,0
2023,nov,Ayacucho,Huamanga,Carmen Alto,4963,Medio Bajo,Sierra Centro,1.00,18.5,0,100,0,0,0,10,10,0
2023,nov,Ayacucho,Huanca Sancos,Santiago De Lucanamarca,1904,Rural,Sierra Centro,1.13,23.7,0,100,0,0,0,15,15,0
2023,nov,Ayacucho,Parinacochas,Coracora,3885,Bajo,Sierra Centro,1.00,24.6,0,100,0,0,0,10,10,0
2023,nov,Ayacucho,Parinacochas,Coracora,3886,Medio Bajo,Sierra Centro,1.00,25.7,0,100,0,0,0,10,10,0
2023,nov,Ayacucho,Vilcas Huaman,Concepcion,4978,Rural,Sierra Centro,1.00,22.7,0,100,0,0,0,15,15,0
2023,nov,Ayacucho,Vilcas Huaman,Vilcas Huaman,3883,Bajo,Sierra Centro,1.00,19.9,0,100,0,0,0,10,10,0
2023,nov,Cajamarca,Cajamarca,Magdalena,4988,Bajo,Costa Norte,1.00,20.9,0,100,0,0,0,10,10,0
2023,nov,Cajamarca,Cutervo,Cutervo,1928,Medio Bajo,Sierra Norte,1.00,12.8,10,100,0,0,0,10,10,0
2023,nov,Cajamarca,San Ignacio,Namballe,3902,Rural,Selva,1.00,21.3,0,100,0,0,0,15,15,0
2023,nov,Cajamarca,San Marcos,Chancay,4998,Rural,Sierra Norte,1.00,18.5,0,100,0,0,0,15,15,0
2023,nov,Cajamarca,Santa Cruz,Catache,3904,Rural,Costa Norte,1.00,18.7,0,100,0,0,0,15,15,0
2023,nov,Cusco,Cusco,San Sebastian,2041,Medio Alto,Sierra Sur,1.30,16.2,10,100,0,0,10,10,10,0
2023,nov,Cusco,Urubamba,Chinchero,5032,Rural,Sierra Sur,1.00,18.5,0,100,0,0,0,15,15,0
2023,nov,Cusco,Urubamba,Urubamba,3945,Rural,Sierra Sur,1.20,16.9,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2023,nov,Huancavelica,Angaraes,Julcamarca,3966,Rural,Sierra Centro,1.00,16.7,0,100,0,0,0,15,15,0
2023,nov,Huancavelica,Churcampa,Anco,3960,Rural,Sierra Centro,1.20,17.8,6.666666666666667,100,0,0,0,15,15,0
2023,nov,Huancavelica,Huancavelica,Huancavelica,5040,Medio Alto,Sierra Centro,1.00,11.1,0,100,0,0,0,10,10,0
2023,nov,Huancavelica,Huaytara,Quito-Arma,3968,Rural,Sierra Centro,1.07,20.5,13.333333333333334,100,0,0,0,15,15,0
2023,nov,Huancavelica,Tayacaja,Pampas,3953,Medio Bajo,Sierra Centro,1.10,20.9,0,100,0,0,0,10,10,0
2023,nov,Huánuco,Huamalies,Llata,2177,Rural,Sierra Centro,1.00,19.9,0,100,0,0,0,15,15,0
2023,nov,Huánuco,Huanuco,Huanuco,5057,Bajo,Selva,1.00,23.9,0,100,0,0,0,10,10,0
2023,nov,Huánuco,Huanuco,Pillco Marca,3973,Medio,Selva,1.18,22.6,0,100,0,0,0,11,13,0
2023,nov,Huánuco,Pachitea,Molino,5064,Bajo,Sierra Centro,1.10,43.1,0,100,0,0,0,10,10,0
2023,nov,Huánuco,Pachitea,Umari,2192,Rural,Sierra Centro,1.00,24.5,0,100,0,0,0,15,15,0
2023,nov,Ica,Chincha,Grocio Prado,5095,Rural,Costa Centro,1.20,22.3,0,100,0,0,0,15,15,0
2023,nov,Ica,Chincha,Pueblo Nuevo,2234,Medio Alto,Costa Centro,1.00,19.5,0,100,0,0,0,10,10,0
2023,nov,Ica,Chincha,Pueblo Nuevo,4004,Bajo,Costa Centro,1.20,21.6,10,100,0,0,0,10,10,0
2023,nov,Ica,Ica,Ica,5078,Medio Bajo,Costa Centro,1.09,20.4,0,100,0,0,0,11,13,0
2023,nov,Ica,Nazca,Vista Alegre,4002,Medio Bajo,Costa Centro,1.00,22.9,0,100,0,0,0,10,10,0
2023,nov,Ica,Pisco,Independencia,5093,Bajo,Costa Centro,1.00,19.5,0,100,0,0,0,10,10,0
2023,nov,Ica,Pisco,Pisco,3998,Medio,Costa Centro,1.10,18.7,10,100,0,0,10,10,10,0
2023,nov,Junín,Chanchamayo,Chanchamayo,4019,Medio Bajo,Selva,1.00,17.1,0,100,0,0,0,12,18,0
2023,nov,Junín,Huancayo,El Tambo,5100,Medio Alto,Sierra Centro,1.00,21.4,0,100,0,0,0,10,10,0
2023,nov,Junín,Huancayo,Huancayo,2261,Medio Bajo,Sierra Centro,1.00,19.6,0,100,0,0,0,10,10,0
2023,nov,Junín,Huancayo,Huancayo,4011,Bajo,Sierra Centro,1.00,19.2,0,100,0,0,0,10,10,0
2023,nov,Junín,Huancayo,Sapallanga,4022,Bajo,Sierra Centro,1.00,21.5,0,100,0,0,0,10,10,0
2023,nov,Junín,Satipo,Pangoa,4027,Rural,Selva,1.00,20.6,0,100,0,0,0,15,15,0
2023,nov,Junín,Satipo,Rio Negro,5113,Rural,Selva,1.00,23.9,0,100,0,0,0,15,15,0
2023,nov,Junín,Tarma,Huaricolca,2315,Rural,Sierra Centro,1.00,17.0,0,100,0,0,0,15,15,0
2023,nov,Junín,Tarma,La Union,5103,Bajo,Sierra Centro,1.00,20.4,0,100,0,0,0,10,10,0
2023,nov,Junín,Yauli,La Oroya,5102,Medio Bajo,Sierra Centro,1.50,18.4,10,100,0,0,0,10,10,0
2023,nov,La Libertad,Ascope,Chicama,4040,Bajo,Costa Norte,1.80,25.6,20,100,0,0,0,10,10,0
2023,nov,La Libertad,Gran Chimu,Sayapullo,2375,Rural,Sierra Norte,1.00,21.7,0,100,0,0,0,15,15,0
2023,nov,La Libertad,Otuzco,Agallpampa,4043,Rural,Sierra Norte,1.00,30.6,0,100,0,0,0,15,15,0
2023,nov,La Libertad,Pacasmayo,Guadalupe,2357,Medio Bajo,Costa Norte,1.00,24.2,0,100,0,0,0,11,13,0
2023,nov,La Libertad,Sanchez Carrion,Huamachuco,4044,Rural,Sierra Norte,1.33,21.3,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2023,nov,La Libertad,Trujillo,La Esperanza,2341,Medio,Costa Norte,1.00,20.7,0,100,0,0,0,12,16,0
2023,nov,La Libertad,Trujillo,Moche,2347,Medio,Costa Norte,1.00,18.0,0,100,0,0,0,10,10,0
2023,nov,La Libertad,Trujillo,Victor Larco Herrera,2344,Medio Bajo,Costa Norte,1.00,18.7,0,100,0,0,0,10,10,0
2023,nov,Lambayeque,Chiclayo,Cayalti,2414,Medio Bajo,Costa Norte,1.10,23.0,10,100,0,0,10,10,10,0
2023,nov,Lambayeque,Chiclayo,Chiclayo,4050,Medio Bajo,Costa Norte,1.08,25.1,0,100,0,0,0,12,18,0
2023,nov,Lambayeque,Chiclayo,La Victoria,5142,Medio,Costa Norte,1.00,27.0,0,100,0,0,0,11,13,0
2023,nov,Lambayeque,Chiclayo,Pomalca,2416,Medio,Costa Norte,1.00,27.1,0,100,0,0,0,10,10,0
2023,nov,Lambayeque,Chiclayo,Pomalca,5151,Medio Alto,Costa Norte,1.00,29.6,0,100,0,0,0,10,10,0
2023,nov,Lambayeque,Chiclayo,Tuman,5150,Medio Bajo,Costa Norte,1.00,22.9,0,100,0,0,0,10,10,0
2023,nov,Lambayeque,Lambayeque,Motupe,4059,Bajo,Costa Norte,1.00,26.8,0,100,0,0,0,10,10,0
2023,nov,Lambayeque,Lambayeque,Motupe,5154,Rural,Costa Norte,1.00,26.3,0,100,0,0,0,15,15,0
2023,nov,Lambayeque,Lambayeque,Salas,5144,Bajo,Costa Norte,1.20,28.0,10,100,0,0,10,10,10,0
2023,nov,Lima Metropolitana,Lima,Comas,5168,Medio Bajo,Lima Metropolitana,1.00,16.1,0,100,0,0,0,10,10,0
2023,nov,Lima Metropolitana,Lima,Independencia,2485,Medio Bajo,Lima Metropolitana,1.25,17.5,0,93.75,0,0,0,16,34,0
2023,nov,Lima Metropolitana,Lima,San Juan De Lurigancho,2555,Bajo,Lima Metropolitana,1.00,16.2,0,100,0,0,0,10,10,0
2023,nov,Lima Metropolitana,Lima,San Juan De Lurigancho,4083,Medio Bajo,Lima Metropolitana,1.50,20.3,0,100,0,0,0,12,16,0
2023,nov,Lima Metropolitana,Lima,San Juan De Lurigancho,4085,Medio Bajo,Lima Metropolitana,1.09,20.5,0,90.9090909090909,0,0,0,11,13,0
2023,nov,Lima Metropolitana,Lima,San Juan De Lurigancho,4093,Bajo,Lima Metropolitana,1.00,18.5,0,100,0,0,0,10,10,0
2023,nov,Loreto,Alto Amazonas,Lagunas,5244,Medio Bajo,Selva,1.00,32.3,0,100,0,0,0,10,10,0
2023,nov,Loreto,Maynas,Belen,2683,Medio Bajo,Selva,1.00,27.6,0,100,0,0,0,10,10,0
2023,nov,Loreto,Maynas,Belen,5248,Rural,Selva,1.00,23.3,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2023,nov,Loreto,Maynas,Iquitos,4148,Medio,Selva,1.00,18.3,0,100,0,0,0,10,10,0
2023,nov,Loreto,Maynas,Punchana,5231,Medio Alto,Selva,1.00,13.5,0,100,0,0,0,10,10,0
2023,nov,Loreto,Ucayali,Contamana,2703,Bajo,Selva,1.00,24.2,0,100,0,0,0,10,10,0
2023,nov,Madre de Dios,Manu,Manu,2775,Rural,Selva,1.00,19.3,0,100,0,0,0,15,15,0
2023,nov,Madre de Dios,Tahuamanu,Tahuamanu,4179,Rural,Selva,1.27,22.0,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2023,nov,Madre de Dios,Tambopata,Tambopata,2729,Medio Alto,Selva,1.00,54.2,0,100,0,0,0,10,10,0
2023,nov,Madre de Dios,Tambopata,Tambopata,5262,Bajo,Selva,1.40,19.6,10,100,0,0,10,10,10,0
2023,nov,Moquegua,General Sanchez Cerro,Omate,2811,Bajo,Sierra Sur,1.00,23.3,0,100,0,0,0,10,10,0
2023,nov,Moquegua,Ilo,Ilo,5280,Medio Alto,Costa Sur,1.50,23.9,10,100,0,0,10,10,10,0
2023,nov,Moquegua,Ilo,Ilo,5281,Medio Bajo,Costa Sur,1.00,23.8,0,100,0,0,0,10,10,0
2023,nov,Moquegua,Ilo,Ilo,5282,Medio,Costa Sur,1.00,21.1,0,100,0,0,0,10,10,0
2023,nov,Moquegua,Mariscal Nieto,Moquegua,5288,Rural,Costa Sur,1.33,20.0,13.333333333333334,100,0,0,0,15,15,0
2023,nov,Pasco,Daniel Alcides Carrion,Yanahuanca,2866,Bajo,Sierra Centro,1.00,14.9,0,100,0,0,0,10,10,0
2023,nov,Pasco,Oxapampa,Chontabamba,2892,Rural,Selva,2.25,18.4,13.333333333333334,100,0,0,6.666666666666667,16,18,0
2023,nov,Pasco,Oxapampa,Huancabamba,5299,Medio Bajo,Selva,1.00,19.4,0,100,0,0,0,10,10,0
2023,nov,Pasco,Oxapampa,Villa Rica,4212,Medio Alto,Selva,1.00,11.7,0,100,0,0,0,10,10,0
2023,nov,Pasco,Pasco,Paucartambo,4220,Rural,Sierra Centro,1.00,16.3,0,100,0,0,0,15,15,0
2023,nov,Pasco,Pasco,Yanacancha,5291,Medio Bajo,Sierra Centro,1.00,17.9,0,100,0,0,0,10,10,0
2023,nov,Piura,Ayabaca,Suyo,4239,Rural,Costa Norte,1.00,18.1,0,100,0,0,0,15,15,0
2023,nov,Piura,Morropon,Buenos Aires,5326,Bajo,Costa Norte,1.18,19.2,0,100,0,0,0,11,13,0
2023,nov,Piura,Morropon,Chulucanas,5329,Rural,Costa Norte,1.00,29.7,0,100,0,0,0,16,18,0
2023,nov,Piura,Paita,Colan,2925,Medio Bajo,Costa Norte,1.00,26.5,0,100,0,0,0,10,10,0
2023,nov,Piura,Piura,Piura,4224,Medio Alto,Costa Norte,1.00,18.7,0,100,0,0,0,11,13,0
2023,nov,Piura,Piura,Piura,5312,Medio Bajo,Costa Norte,1.27,20.6,0,100,0,0,0,11,13,0
2023,nov,Piura,Sechura,Vice,2945,Medio Bajo,Costa Norte,1.00,21.4,0,100,0,0,0,10,10,0
2023,nov,Piura,Sullana,Querecotillo,2934,Bajo,Costa Norte,1.00,20.4,0,100,0,0,0,10,10,0
2023,nov,Provincia Constitucional del Callao,Callao,Ventanilla,3920,Bajo,Lima Metropolitana,1.00,16.9,0,100,0,0,0,10,10,0
2023,nov,Provincia Constitucional del Callao,Callao,Ventanilla,5019,Bajo,Lima Metropolitana,1.00,17.5,0,100,0,0,0,10,10,0
2023,nov,Provincia de lima,Barranca,Supe Puerto,5213,Medio Bajo,Costa Centro,1.27,13.7,0,100,0,0,0,11,13,0
2023,nov,Provincia de lima,Cañete,Imperial,4135,Medio,Costa Centro,1.00,13.0,0,100,0,0,0,11,13,0
2023,nov,Provincia de lima,Huaral,Aucallama,2637,Bajo,Costa Centro,1.00,15.4,0,100,0,0,0,10,10,0
2023,nov,Provincia de lima,Huaral,Chancay,5219,Bajo,Costa Centro,1.00,17.4,0,100,0,0,0,10,10,0
2023,nov,Provincia de lima,Huaral,Huaral,5228,Rural,Costa Centro,1.00,16.3,0,100,0,0,0,15,15,0
2023,nov,Provincia de lima,Huaura,Huacho,5216,Medio Alto,Costa Centro,1.20,20.4,10,100,0,0,10,10,10,0
2023,nov,Puno,Azangaro,Arapa,4253,Rural,Sierra Sur,1.20,21.1,13.333333333333334,100,0,0,6.666666666666667,15,15,0
2023,nov,Puno,Huancane,Huancane,4256,Rural,Sierra Sur,1.00,22.5,0,100,0,0,0,15,15,0
2023,nov,Puno,Lampa,Pucara,3003,Rural,Sierra Sur,1.00,23.4,0,100,0,0,0,15,15,0
2023,nov,Puno,Moho,Huayrapata,5343,Rural,Sierra Sur,1.00,21.9,0,100,0,0,0,15,15,0
2023,nov,Puno,Puno,Puno,2959,Medio,Sierra Sur,1.30,20.4,10,100,0,0,0,10,10,0
2023,nov,Puno,San Roman,San Miguel,5338,Medio Bajo,Sierra Sur,1.20,20.7,10,100,0,0,0,10,10,0
2023,nov,Puno,Sandia,Limbani,3009,Rural,Sierra Sur,1.20,20.8,33.33333333333333,100,0,0,0,15,15,0
2023,nov,San Martín,Moyobamba,Soritor,5363,Rural,Selva,1.00,30.5,0,100,0,0,0,15,15,0
2023,nov,San Martín,Rioja,Pardo Miguel,5354,Bajo,Selva,1.09,19.1,0,100,0,0,0,11,13,0
2023,nov,San Martín,Rioja,Yorongos,3064,Rural,Selva,1.00,17.5,0,100,0,0,0,15,15,0
2023,nov,San Martín,San Martin,Cacatachi,3051,Medio,Selva,1.00,30.5,0,100,0,0,0,10,10,0
2023,nov,San Martín,San Martin,La Banda De Shilcayo,4264,Medio,Selva,1.18,18.5,0,100,0,0,0,11,13,0
2023,nov,San Martín,San Martin,Morales,3027,Medio Alto,Selva,2.00,23.2,10,100,0,0,10,10,10,0
2023,nov,San Martín,San Martin,Tarapoto,5352,Medio,Selva,1.00,24.5,0,100,0,0,0,11,13,0
2023,nov,San Martín,Tocache,Tocache,4272,Medio Bajo,Selva,1.00,19.2,0,100,0,0,0,10,10,0
2023,nov,Tacna,Candarave,Candarave,5385,Rural,Sierra Sur,1.00,25.3,0,100,0,0,0,15,15,0
2023,nov,Tacna,Tacna,Ciudad Nueva,4279,Medio Bajo,Costa Sur,1.09,26.6,0,100,0,0,0,11,13,0
2023,nov,Tacna,Tacna,Ciudad Nueva,5368,Medio Bajo,Costa Sur,1.00,24.4,0,100,0,0,0,11,13,0
